,submission_id,submission_state,education,employment_status,financial_situation,percentage,does_home_shows_severe_deficit_of_electricity,age,geography,do_children_3_and_17_yrs_receive_regular_school_meals,are_there_children_who_stopped_enrolling_in_primary_education,are_there_children_who_stopped_enrolling_in_secondary_education,are_there_teachers_at_scheduled_class_hours,are_children_attending_face_to_face_classes,are_children_being_teached_by_unqualified_people,gender,does_home_shows_severe_deficit_of_internet,do_school_and_the_teachers_have_internet_connection,do_children_have_internet_connection,were_children_3_to_17_yrs_enrolled_and_did_not_return_to_school,do_children_3_to_17_yrs_miss_class_or_in_lower_grade
3469,6341530129530880,Zulia,7,"I work part-time, either as an employee or self-employed",Midium_situation,0.96,1,36 to 45 years old,Suburban/Peri-urban,No,0,0,Irregularly,0,0,Male,1,0,0,1,0
3470,5339124960854016,Zulia,5,"I work part-time, either as an employee or self-employed",Good_situation,0.96,0,36 to 45 years old,Suburban/Peri-urban,No,0,1,There are not enough,0,0,Female,1,0,0,0,0
3471,6711468224675840,Zulia,9,I am unemployed,Midium_situation,0.96,1,Over 45 years old,City center or metropolitan area,No,0,0,There are not enough,0,1,Male,1,1,1,1,0
3472,5029186833219584,Zulia,5,I am a student,Good_situation,0.96,0,16 to 25 years old,Suburban/Peri-urban,No,0,0,There are enough,0,0,Female,1,1,1,0,0
3473,5020985458950144,Zulia,9,"I work full-time, either as an employee or self-employed",Bad_situation,0.96,0,16 to 25 years old,Suburban/Peri-urban,No,1,0,There are not enough,0,1,Female,1,0,1,1,1
3474,4991676602122240,Zulia,7,I am unemployed,Bad_situation,0.96,0,26 to 35 years old,Rural,No,1,1,Irregularly,0,0,Female,1,0,1,1,1
3475,6282424601542656,Zulia,9,"I do housework, fulfilling domestic tasks, looking after children",Bad_situation,0.96,1,36 to 45 years old,City center or metropolitan area,No,0,0,There are enough,0,0,Female,1,1,0,1,0
3476,4930187434393600,Zulia,9,"I do housework, fulfilling domestic tasks, looking after children",Midium_situation,0.96,0,26 to 35 years old,Suburban/Peri-urban,No,0,0,Irregularly,0,0,Female,1,1,1,0,0
3477,5562942199431168,Zulia,9,I am unemployed,Midium_situation,0.96,1,26 to 35 years old,City center or metropolitan area,No,0,0,Irregularly,1,1,Female,1,1,1,1,1
3478,4963769179701248,Zulia,9,I am a student and I work part-time,Better_situation,0.96,0,36 to 45 years old,Suburban/Peri-urban,No,0,0,There are not enough,0,1,Male,1,0,0,0,1
3479,5851741655662592,Trujillo,9,"I work part-time, either as an employee or self-employed",Midium_situation,0.97,1,36 to 45 years old,City center or metropolitan area,No,0,0,There are not enough,0,1,Female,1,0,1,0,0
3480,6474995365838848,Trujillo,5,"I work part-time, either as an employee or self-employed",Midium_situation,0.97,0,26 to 35 years old,City center or metropolitan area,No,1,1,Irregularly,0,1,Female,1,1,1,1,1
3481,6246643480657920,Bolívar,9,I am unemployed,Midium_situation,0.96,0,26 to 35 years old,City center or metropolitan area,No,1,1,There are not enough,0,0,Male,1,0,1,1,0
3482,4751718507347968,Bolívar,9,"I work full-time, either as an employee or self-employed",Good_situation,0.96,1,26 to 35 years old,City center or metropolitan area,No,1,0,There are not enough,0,1,Male,1,1,0,1,1
3483,5423956470530048,Bolívar,9,"I work part-time, either as an employee or self-employed",Midium_situation,0.96,0,Over 45 years old,City center or metropolitan area,No,0,0,There are not enough,0,1,Male,1,0,0,0,0
3484,4807270973308928,Bolívar,7,"I work full-time, either as an employee or self-employed",Better_situation,0.96,0,36 to 45 years old,Suburban/Peri-urban,No,0,0,Irregularly,0,0,Female,1,0,1,1,0
3485,4952515610411008,Bolívar,5,I am unemployed,Bad_situation,0.96,0,16 to 25 years old,City center or metropolitan area,No,0,0,There are not enough,0,1,Male,1,0,1,1,0
3486,6055606304899072,Bolívar,9,I am a student and I work part-time,Better_situation,0.96,1,26 to 35 years old,Rural,No,0,0,There are not enough,0,0,Female,1,0,0,0,0
3487,6583047549091840,Bolívar,5,I am a student,Better_situation,0.96,0,16 to 25 years old,Rural,No,1,0,There are enough,0,1,Female,1,0,0,1,0
3488,6524284678963200,Bolívar,5,I am unemployed,Bad_situation,0.96,0,26 to 35 years old,Suburban/Peri-urban,No,0,0,There are not enough,0,1,Male,1,0,1,0,0
3489,6379920493379584,Bolívar,6,None of the above,Bad_situation,0.96,0,Over 45 years old,City center or metropolitan area,No,0,0,There are not enough,0,0,Female,1,1,1,1,0
3490,5889345503625216,Bolívar,5,I am unemployed,Midium_situation,0.96,0,16 to 25 years old,Suburban/Peri-urban,2 days,1,0,Irregularly,1,1,Female,1,1,1,0,1
3491,5792838259572736,Bolívar,5,I am a student and I work part-time,Midium_situation,0.96,1,16 to 25 years old,Suburban/Peri-urban,No,0,0,Irregularly,0,0,Female,1,1,1,1,0
3492,4792313951027200,Bolívar,9,I am unemployed,Bad_situation,0.96,0,16 to 25 years old,City center or metropolitan area,No,0,0,Irregularly,1,0,Female,1,0,0,1,0
3493,6140368826662912,Bolívar,9,I am unemployed,Midium_situation,0.96,0,26 to 35 years old,Suburban/Peri-urban,No,0,1,Irregularly,0,0,Male,1,0,0,0,0
3494,5524846980366336,Bolívar,7,I am unemployed,Midium_situation,0.96,0,26 to 35 years old,Suburban/Peri-urban,No,0,0,There are not enough,0,0,Male,1,0,0,0,0
3495,4677728099106816,Bolívar,5,None of the above,Midium_situation,0.96,0,26 to 35 years old,Suburban/Peri-urban,No,1,1,Irregularly,0,0,Male,1,1,1,1,0
3496,5014461772726272,Bolívar,9,I am a student,Bad_situation,0.96,1,16 to 25 years old,Suburban/Peri-urban,No,0,1,Irregularly,0,0,Female,1,1,1,1,1
3497,5064728492900352,Bolívar,1,"I work full-time, either as an employee or self-employed",Bad_situation,0.96,1,16 to 25 years old,Rural,No,1,1,There are enough,1,1,Male,1,1,1,1,1
3498,5002907270512640,Monagas,8,None of the above,Midium_situation,0.97,0,36 to 45 years old,Rural,No,0,1,There are not enough,0,0,Male,1,0,0,1,1
3499,5126988338823168,Anzoátegui,5,I am a student and I work part-time,Better_situation,0.95,1,16 to 25 years old,Rural,No,1,0,Irregularly,0,1,Female,1,1,1,1,0
3500,6219102422302720,Anzoátegui,5,I am a student,Bad_situation,0.95,0,16 to 25 years old,Rural,No,1,0,There are not enough,0,1,Male,1,0,0,1,0
3501,6212222752915456,Portuguesa,5,I am unemployed,Bad_situation,0.97,0,36 to 45 years old,City center or metropolitan area,No,1,0,There are not enough,0,1,Male,1,1,0,0,0
3502,6276131937583104,Portuguesa,5,I am a student and I work part-time,Bad_situation,0.97,0,16 to 25 years old,Rural,No,1,0,Irregularly,0,0,Male,1,0,1,1,1
3503,4888339605094400,Portuguesa,7,"I work part-time, either as an employee or self-employed",Better_situation,0.97,1,Over 45 years old,Rural,2 days,0,0,Irregularly,0,0,Male,1,1,1,1,1
3504,6488257889304576,Portuguesa,9,I am unemployed,Midium_situation,0.97,0,36 to 45 years old,City center or metropolitan area,No,0,0,Irregularly,1,0,Male,1,1,1,1,1
3505,6373789696000000,Portuguesa,8,"I do housework, fulfilling domestic tasks, looking after children",Bad_situation,0.97,1,16 to 25 years old,Rural,No,0,0,Irregularly,0,1,Male,1,0,0,0,0
3506,6684077645365248,Portuguesa,8,I am a student,Bad_situation,0.97,0,16 to 25 years old,City center or metropolitan area,No,0,0,Irregularly,0,0,Male,1,1,1,0,0
3507,5232237049282560,Portuguesa,6,Retired,Midium_situation,0.97,0,Over 45 years old,Suburban/Peri-urban,No,0,0,Irregularly,0,1,Male,1,0,0,1,1
3508,4977557165572096,Portuguesa,5,I am a student,Midium_situation,0.97,1,16 to 25 years old,Suburban/Peri-urban,No,1,1,There are not enough,0,0,Female,1,0,0,1,0
3509,6145368571248640,Portuguesa,9,"I work full-time, either as an employee or self-employed",Good_situation,0.97,0,26 to 35 years old,City center or metropolitan area,No,0,0,There are not enough,0,0,Female,1,0,0,0,0
3510,6568196558815232,Portuguesa,7,"I do housework, fulfilling domestic tasks, looking after children",Midium_situation,0.97,0,36 to 45 years old,City center or metropolitan area,No,0,0,There are enough,0,0,Female,1,0,0,1,0
3511,5958830491172864,Portuguesa,4,I am a student,Good_situation,0.97,0,16 to 25 years old,Rural,No,0,0,Irregularly,0,0,Male,1,1,1,1,0
3512,6398041077841920,Nueva Esparta,4,I am a student,Bad_situation,0.93,0,16 to 25 years old,Suburban/Peri-urban,No,0,0,Irregularly,0,0,Female,1,0,0,1,0
3513,4651421978066944,Táchira,5,I am a student,Bad_situation,0.93,0,16 to 25 years old,Suburban/Peri-urban,No,0,0,Irregularly,0,0,Male,1,0,1,0,0
3514,4969769098018816,Táchira,5,"I do housework, fulfilling domestic tasks, looking after children",Good_situation,0.93,1,26 to 35 years old,Rural,No,0,0,There are not enough,1,1,Female,1,0,0,1,0
3515,4664863950635008,Táchira,7,I am unemployed,Bad_situation,0.93,1,16 to 25 years old,Rural,No,0,0,There are not enough,0,0,Female,1,1,0,0,1
3516,6398790952288256,Táchira,5,"I work full-time, either as an employee or self-employed",Good_situation,0.93,1,16 to 25 years old,Suburban/Peri-urban,No,0,0,Irregularly,0,0,Female,1,1,1,1,0
3517,5210453293924352,Aragua,7,"I work part-time, either as an employee or self-employed",Midium_situation,0.96,1,Over 45 years old,Suburban/Peri-urban,No,1,1,There are enough,0,0,Male,1,0,1,1,1
3518,6057277147840512,Aragua,7,"I work full-time, either as an employee or self-employed",Midium_situation,0.96,1,Over 45 years old,City center or metropolitan area,No,0,0,There are not enough,0,1,Female,1,0,0,0,0
3519,4754248662515712,Aragua,7,"I do housework, fulfilling domestic tasks, looking after children",Better_situation,0.96,1,36 to 45 years old,Suburban/Peri-urban,No,1,0,There are not enough,0,1,Female,1,1,1,0,1
3520,5480308857372672,Aragua,7,"I work part-time, either as an employee or self-employed",Midium_situation,0.96,1,Over 45 years old,Suburban/Peri-urban,No,1,1,There are not enough,0,0,Male,1,0,1,1,0
3521,4829466256998400,Aragua,7,"I work part-time, either as an employee or self-employed",Better_situation,0.96,1,Over 45 years old,City center or metropolitan area,No,0,0,There are enough,0,0,Female,1,0,0,0,0
3522,5602097000349696,Aragua,5,I am a student,Bad_situation,0.96,0,16 to 25 years old,Suburban/Peri-urban,No,0,1,Irregularly,0,1,Female,1,1,0,0,1
3523,6604622780432384,Aragua,9,I am unemployed,Midium_situation,0.96,1,26 to 35 years old,Suburban/Peri-urban,No,0,0,There are not enough,0,1,Female,1,0,0,0,1
3524,5276775256162304,Aragua,5,"I work part-time, either as an employee or self-employed",Better_situation,0.96,0,Over 45 years old,City center or metropolitan area,No,0,0,There are enough,0,0,Female,1,1,1,0,0
3525,5404926376411136,Aragua,7,I am a student and I work part-time,Midium_situation,0.96,0,36 to 45 years old,Suburban/Peri-urban,No,0,0,Irregularly,1,0,Male,1,1,1,0,0
3526,5154044804071424,Aragua,5,I am a student,Bad_situation,0.96,1,16 to 25 years old,Rural,No,0,0,Irregularly,0,1,Female,1,1,1,1,1
3527,5991837918822400,Guárico,5,"I work part-time, either as an employee or self-employed",Better_situation,0.96,1,16 to 25 years old,City center or metropolitan area,No,0,0,There are not enough,0,1,Male,1,0,1,0,0
3528,5623754842701824,Guárico,9,None of the above,Good_situation,0.96,1,26 to 35 years old,Rural,No,0,0,There are not enough,0,0,Male,1,0,0,0,0
3529,5188244840120320,Guárico,5,None of the above,Bad_situation,0.96,1,16 to 25 years old,Rural,No,1,0,Irregularly,0,0,Female,1,0,0,1,0
3530,4747283165085696,Zulia,9,"I work part-time, either as an employee or self-employed",Midium_situation,0.96,0,Over 45 years old,Suburban/Peri-urban,No,0,0,Irregularly,0,0,Female,1,0,0,1,0
3531,4645149312548864,Zulia,9,"I work part-time, either as an employee or self-employed",Better_situation,0.96,1,36 to 45 years old,City center or metropolitan area,No,0,1,There are not enough,0,1,Female,1,0,0,1,0
3532,4944019645005824,Zulia,8,I am unemployed,Bad_situation,0.96,0,36 to 45 years old,Suburban/Peri-urban,No,0,0,Irregularly,0,0,Female,1,1,1,0,0
3533,6204577228783616,Zulia,9,"I do housework, fulfilling domestic tasks, looking after children",Better_situation,0.96,1,Over 45 years old,Suburban/Peri-urban,No,0,0,There are enough,1,0,Female,1,1,1,1,0
3534,5923219910688768,Zulia,4,I am a student,Good_situation,0.96,1,16 to 25 years old,Suburban/Peri-urban,No,0,0,Irregularly,0,0,Male,1,1,1,0,0
3535,6050212228628480,Zulia,7,I am a student,Better_situation,0.96,0,26 to 35 years old,Suburban/Peri-urban,No,0,0,Irregularly,0,0,Male,1,0,1,0,0
3536,6265607371882496,Zulia,5,I am unemployed,Better_situation,0.96,0,16 to 25 years old,City center or metropolitan area,No,1,0,Irregularly,1,0,Female,1,0,0,1,0
3537,6138227835797504,Zulia,7,"I work part-time, either as an employee or self-employed",Midium_situation,0.96,1,Over 45 years old,City center or metropolitan area,No,0,0,There are enough,0,1,Female,1,1,1,1,1
3538,4705499542192128,Zulia,9,I am a student,Bad_situation,0.96,0,36 to 45 years old,Rural,No,0,1,Irregularly,0,0,Male,1,1,1,1,0
3539,6632370953519104,Zulia,5,"I work part-time, either as an employee or self-employed",Better_situation,0.96,0,Over 45 years old,City center or metropolitan area,No,0,0,There are not enough,0,0,Female,1,0,0,0,0
3540,6659713587740672,Zulia,9,"I work full-time, either as an employee or self-employed",Good_situation,0.96,0,36 to 45 years old,City center or metropolitan area,No,1,0,There are not enough,0,0,Female,1,0,1,1,1
3541,5785491080478720,Zulia,9,"I work full-time, either as an employee or self-employed",Bad_situation,0.96,0,26 to 35 years old,Rural,No,0,0,Irregularly,0,0,Female,1,1,1,1,1
3542,4707479824105472,Miranda,7,"I work full-time, either as an employee or self-employed",Better_situation,0.88,0,Over 45 years old,Suburban/Peri-urban,No,0,0,There are enough,0,0,Male,1,0,1,0,0
3543,5794226137989120,Zulia,5,"I work full-time, either as an employee or self-employed",Bad_situation,0.96,0,16 to 25 years old,Rural,No,0,0,Irregularly,0,1,Male,1,0,1,1,0
3544,6218433799913472,Zulia,9,"I do housework, fulfilling domestic tasks, looking after children",Midium_situation,0.96,0,Over 45 years old,Rural,No,0,0,There are not enough,0,0,Female,1,0,0,1,0
3545,4882169817464832,Zulia,4,I am a student,Midium_situation,0.96,0,16 to 25 years old,Rural,No,0,0,Irregularly,1,0,Prefer not to answer,1,0,1,0,0
3546,5819005414932480,Zulia,5,I am unemployed,Bad_situation,0.96,1,Over 45 years old,Rural,No,1,1,There are not enough,1,1,Female,1,1,1,1,1
3547,4519809953038336,Zulia,5,I am unemployed,Bad_situation,0.96,0,26 to 35 years old,City center or metropolitan area,No,1,1,Irregularly,0,0,Female,1,0,0,1,0
3548,4789377451687936,Zulia,9,"I work part-time, either as an employee or self-employed",Better_situation,0.96,1,36 to 45 years old,City center or metropolitan area,No,0,0,Irregularly,1,1,Male,1,0,0,1,1
3549,6568757186265088,Delta Amacuro,5,"I do housework, fulfilling domestic tasks, looking after children",Bad_situation,0.95,1,16 to 25 years old,Rural,Every day,0,0,There are not enough,0,1,Female,1,1,1,1,0
3550,6338158647312384,Carabobo,9,"I work full-time, either as an employee or self-employed",Good_situation,0.93,1,36 to 45 years old,Suburban/Peri-urban,No,0,0,Irregularly,0,1,Male,1,1,1,0,1
3551,4638287951298560,Barinas,5,I am unemployed,Bad_situation,0.97,0,26 to 35 years old,Suburban/Peri-urban,No,1,1,Irregularly,0,1,Male,1,1,0,1,1
3552,5577363441319936,Trujillo,6,"I work full-time, either as an employee or self-employed",Bad_situation,0.97,0,26 to 35 years old,Rural,No,0,0,There are enough,0,0,Female,1,0,0,0,0
3553,4694410909712384,Aragua,9,"I work full-time, either as an employee or self-employed",Bad_situation,0.96,0,36 to 45 years old,Rural,No,0,0,Irregularly,1,0,Female,1,0,0,1,0
3554,5022975303876608,Aragua,10,I am retired,Midium_situation,0.96,0,Over 45 years old,City center or metropolitan area,No,0,0,Irregularly,0,0,Female,1,1,1,1,0
3555,6027168655343616,Aragua,5,I am a student,Good_situation,0.96,1,16 to 25 years old,Suburban/Peri-urban,Every day,0,0,Irregularly,0,1,Female,1,0,0,1,1
3556,4641082515390464,Aragua,4,"I do housework, fulfilling domestic tasks, looking after children",Midium_situation,0.96,0,36 to 45 years old,City center or metropolitan area,No,0,0,There are not enough,0,0,Female,1,1,1,0,0
3557,5362964780810240,Aragua,1,None of the above,Bad_situation,0.96,0,16 to 25 years old,Suburban/Peri-urban,No,0,0,Irregularly,0,1,Prefer not to answer,1,0,1,0,0
3558,5254289340760064,Aragua,5,I am a student and I work part-time,Better_situation,0.96,1,16 to 25 years old,Suburban/Peri-urban,No,0,1,Irregularly,0,1,Female,1,1,1,1,0
3559,6662483237666816,Aragua,9,"I work full-time, either as an employee or self-employed",Better_situation,0.96,0,36 to 45 years old,City center or metropolitan area,No,0,0,Irregularly,0,0,Female,1,1,0,1,0
3560,4575118914486272,Aragua,5,I am a student,Good_situation,0.96,0,16 to 25 years old,City center or metropolitan area,No,0,0,There are not enough,1,0,Female,1,0,1,0,1
3561,5294394419970048,Aragua,9,"I work full-time, either as an employee or self-employed",Better_situation,0.96,0,26 to 35 years old,City center or metropolitan area,No,0,1,There are enough,0,0,Female,1,1,1,1,0
3562,5823774305026048,Zulia,9,"I work part-time, either as an employee or self-employed",Midium_situation,0.96,0,36 to 45 years old,Suburban/Peri-urban,No,1,1,Irregularly,0,0,Female,1,1,0,1,1
3563,4901199693479936,Zulia,9,I am unemployed,Midium_situation,0.96,1,36 to 45 years old,City center or metropolitan area,No,0,1,Irregularly,0,0,Male,1,1,1,1,1
3564,4806207767576576,Zulia,9,"I work part-time, either as an employee or self-employed",Better_situation,0.96,0,36 to 45 years old,Suburban/Peri-urban,No,0,0,Irregularly,0,0,Male,1,1,1,1,0
3565,6530911075303424,Zulia,7,"I work full-time, either as an employee or self-employed",Better_situation,0.96,1,36 to 45 years old,City center or metropolitan area,No,0,0,There are not enough,0,0,Male,1,0,0,1,0
3566,5892905880518656,Zulia,5,I am unemployed,Bad_situation,0.96,1,36 to 45 years old,Suburban/Peri-urban,1 day,1,1,There are not enough,1,1,Male,1,1,0,1,1
3567,5700329026093056,Zulia,5,I am a student and I work part-time,Better_situation,0.96,0,16 to 25 years old,City center or metropolitan area,No,0,0,Irregularly,0,0,Female,1,0,0,0,0
3568,4734887352598528,Zulia,8,"I work full-time, either as an employee or self-employed",Midium_situation,0.96,1,Over 45 years old,City center or metropolitan area,No,0,0,There are enough,0,0,Female,1,1,1,1,0
3569,5392972509347840,Aragua,6,I am a student and I work part-time,Midium_situation,0.96,1,26 to 35 years old,Rural,No,0,0,There are enough,0,0,Male,1,1,1,0,0
